ID	dnds	low_ci	high_ci	muts	Pvalue
PD30272_38	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_39	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_40	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_41	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_4	2.11333600631779	1.35840771143476	3.28781192715845	87	0.000948743006407531
PD30272_42	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_43	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_44	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_45	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_46	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_47	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_48	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_49	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_50	2.13530724023762	1.37253258902538	3.32198816018562	87	0.000808103390815676
PD30272_5	2.12153799880949	1.36368056893955	3.30057022363577	87	0.000893595812474725
PD30272_6	2.12511526896971	1.36598034720328	3.3061346128841	87	0.00087055435961642
PD30272_7	2.13175117810787	1.37024644170451	3.31645676796019	87	0.000829369064004146
PD30272_8	2.13175117810787	1.37024644170451	3.31645676796019	87	0.000829369064004146
PD30272_9	2.13175117810787	1.37024644170451	3.31645676796019	87	0.000829369064004146
PD30274_2	4.02685549603903	2.6961025217391	6.0144468006061	98	3.25901370751003e-11
PD30274_3	3.75121023814911	2.55258301917267	5.51268191674937	106	5.23043094351263e-11
PD30274_4	3.77160392424533	2.61837351737516	5.43276047782628	118	3.95028192667087e-12
PD30274_5	3.98970952875864	2.80000560438401	5.68491080837294	124	1.03898328556768e-13
PD30274_6	4.1244168039024	2.90792838688222	5.84980498455494	127	1.30924985516339e-14
PD30274_7	4.26928195536713	3.02811341794928	6.0191828702265	131	1.07071418921647e-15
PD30273_2	3.74906262510598	2.66409790935734	5.2758836368582	132	1.79721803172979e-13
PD30274_8	4.32118059836446	3.06961922289503	6.08303519355436	132	4.74629201044468e-16
PD30274_10	4.52282813530626	3.22683636934424	6.33932806009465	135	2.54686948525855e-17
PD30274_11	4.54406957975325	3.24199296309253	6.36909721295085	135	2.04763540356172e-17
PD30274_9	4.53533559980082	3.23576124550955	6.35685622088644	135	2.23966514463956e-17
PD31182_2	4.47638301568013	3.19911484806361	6.26360910900036	136	2.89564662519644e-17
PD30274_12	4.66451304919036	3.33693177388743	6.52026575920073	137	3.31983629465837e-18
PD30274_13	4.67285112005614	3.34289726503434	6.53192002596156	137	3.04645157363274e-18
PD30274_14	4.70402494766957	3.36957051541897	6.56696472355805	138	1.65158260392681e-18
PD30986_2	3.84382313546166	2.75334982603245	5.36618200746429	138	1.71315187131815e-14
PD30274_15	4.7548246968512	3.41027335715364	6.62948553680049	139	7.30435823478371e-19
PD30274_16	4.77245780638299	3.42292210453638	6.65406714442042	139	6.08306973308717e-19
PD30274_17	4.77245780638299	3.42292210453638	6.65406714442042	139	6.08306973308717e-19
PD30274_18	4.77245780638299	3.42292210453638	6.65406714442042	139	6.08306973308717e-19
PD30274_19	4.77245780638299	3.42292210453638	6.65406714442042	139	6.08306973308717e-19
PD30274_20	4.77245780638299	3.42292210453638	6.65406714442042	139	6.08306973308717e-19
PD30274_21	4.77560774056506	3.42518186108283	6.65845792040221	139	5.88755277216717e-19
PD30274_22	4.82952336111128	3.46812776334365	6.72532775235259	140	2.51691935357851e-19
PD30274_23	4.86424957691502	3.4972671087428	6.76554669998414	141	1.31290279721489e-19
PD30274_24	4.86424957691502	3.4972671087428	6.76554669998414	141	1.31290279721489e-19
PD30274_25	4.8618209353393	3.49552084912653	6.76216902359776	141	1.34658263093395e-19
PD30274_26	4.85940403919531	3.49378303495277	6.7588076820766	141	1.38096455588169e-19
PD30274_27	4.85940403919531	3.49378303495277	6.7588076820766	141	1.38096455588169e-19
PD30987_2	6.74886477974727	4.80077318534021	9.48746671773569	141	5.84599912281716e-26
PD30274_28	4.90575340877726	3.53124656255828	6.8152750257955	142	6.38106941842302e-20
PD30274_29	4.92285103631386	3.54355484296983	6.83902561119267	142	5.33652679262914e-20
PD30274_30	4.92285103631386	3.54355484296983	6.83902561119267	142	5.33652679262914e-20
PD30274_31	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_32	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_33	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_34	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_35	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_36	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_37	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_38	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_39	4.89994538856504	3.52706498577473	6.80720794988301	142	6.78120205645376e-20
PD30274_40	4.90991678652751	3.53424384350882	6.82105817200512	142	6.10905647715177e-20
PD30274_41	4.90991678652751	3.53424384350882	6.82105817200512	142	6.10905647715177e-20
PD30274_42	4.90414456468518	3.53008838499424	6.81304015320579	142	6.48940046381755e-20
PD30274_43	4.90414456468518	3.53008838499424	6.81304015320579	142	6.48940046381755e-20
PD30274_44	4.9775672338863	3.58704450543595	6.90712800755933	143	2.25671480931908e-20
PD30274_45	4.9775672338863	3.58704450543595	6.90712800755933	143	2.25671480931908e-20
PD30274_46	4.9775672338863	3.58704450543595	6.90712800755933	143	2.25671480931908e-20
PD30274_47	4.9775672338863	3.58704450543595	6.90712800755933	143	2.25671480931908e-20
PD30274_48	4.90521127887596	3.53895660403676	6.79892419787413	144	3.61282387884546e-20
PD30274_49	4.90521127887596	3.53895660403676	6.79892419787413	144	3.61282387884546e-20
PD30274_50	4.90521127887596	3.53895660403676	6.79892419787413	144	3.61282387884546e-20
PD30986_3	4.53524114962936	3.30977473004649	6.21444477733461	155	1.20830950399939e-19
PD30273_3	4.18161286948223	3.05567949318768	5.7224215527847	156	6.02120342070481e-18
PD30987_3	7.15030410307546	5.1563019973996	9.91541007339015	156	1.58691128946927e-29
PD31182_3	5.57946146537754	4.08217485618772	7.62593258259032	159	4.30292605214725e-25
PD30987_4	7.33219554637986	5.31222411615331	10.1202604323257	162	5.02815560587523e-31
PD30986_4	4.83768961318595	3.55690328919707	6.57966744966243	163	4.32484991210241e-22
PD30987_5	7.34138628638721	5.33420731235887	10.1038353873278	165	1.41588367796636e-31
PD30987_6	7.59956583509936	5.53029528760587	10.4430953282807	168	7.06479122044194e-33
PD30987_7	7.670649523356	5.58478977620959	10.5355557626908	169	2.99218608299355e-33
PD30987_8	7.78696908597284	5.67224652258401	10.690100880572	170	8.45831152870759e-34
PD30987_9	7.78696908597284	5.67224652258401	10.690100880572	170	8.45831152870759e-34
PD30273_4	4.81556284049718	3.56672280832688	6.50166741767503	171	5.9864197410569e-23
PD30987_10	7.86097851094177	5.72890322253406	10.7865294191782	171	3.50649533134501e-34
PD30987_11	7.89260502159724	5.75195337895449	10.8299233187222	171	2.64339194649548e-34
PD30987_12	7.89260502159724	5.75195337895449	10.8299233187222	171	2.64339194649548e-34
PD30987_13	7.89260502159724	5.75195337895449	10.8299233187222	171	2.64339194649548e-34
PD30987_14	7.89260502159724	5.75195337895449	10.8299233187222	171	2.64339194649548e-34
PD30987_15	7.89260502159724	5.75195337895449	10.8299233187222	171	2.64339194649548e-34
PD30987_16	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_17	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_18	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_19	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_20	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_21	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_22	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_23	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_24	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_25	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_26	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_27	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_28	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_29	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_30	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_31	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_32	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_33	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_34	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_35	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_36	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_37	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_38	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_39	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_40	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_41	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_42	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
PD30987_43	7.91376476931582	5.76737637756703	10.8589536600495	171	2.18860324102555e-34
