ID	dnds	low_ci	high_ci	muts	Pvalue
PD30987_48	3.19703383145703	2.43920429586931	4.1903112981515	608	3.72021718306501e-16
PD30987_49	3.19703383145703	2.43920429586931	4.1903112981515	608	3.72021718306501e-16
PD30987_50	3.19703383145703	2.43920429586931	4.1903112981515	608	3.72021718306501e-16
PD31182_4	2.55940625183129	2.00744543207366	3.2631324653973	614	1.78085986278715e-13
PD31182_5	2.69701600086028	2.11675090747288	3.43634921011109	639	7.24819635318336e-15
PD31182_6	2.73236865579461	2.14850909725964	3.47489265029936	658	2.05896640029129e-15
PD30986_3	2.66710963811237	2.09481029523728	3.39576038836783	670	1.18032013921988e-14
PD30988_2	2.24566284721458	1.79094551061677	2.81583196890404	673	8.79986445499729e-12
PD31182_7	2.74626335840418	2.16327041509729	3.48637062712025	675	9.46073949171219e-16
PD30273_3	2.49777557819228	1.97557428704561	3.15800973920539	679	1.1106136448464e-13
PD31182_8	2.73977666807127	2.16468820839198	3.46764774797925	690	4.87121303378967e-16
PD31182_12	2.83677646114512	2.23877274734613	3.59451431595566	699	7.06524702263542e-17
PD31182_9	2.76118571270689	2.18524642291325	3.48891843963875	707	1.84976516641223e-16
PD30986_4	2.85815937995729	2.25379294329193	3.6245898566467	726	5.48227035068903e-17
PD30273_4	2.70287621364197	2.14288276921125	3.40921114828906	731	4.52419368620043e-16
PD31182_13	2.84261449014415	2.25690858448814	3.58032097317318	740	1.01608005448911e-17
PD31182_14	2.8649673270727	2.27482908719428	3.60819976823739	744	5.77528485931105e-18
